# ----------------------------------------
# 1 Master View
# Demographics: Age Gender
# 20141001-20200229
# ----------------------------------------

Age,Gender,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate,Goal Conversion Rate
25-34,male,"482,345","452,492","652,534",41.00%,5.30,00:02:48,"12,222","$1,933,359.76",1.87%,25.74%
18-24,male,"311,710","298,265","385,927",46.43%,4.42,00:02:17,"3,366","$345,071.89",0.87%,18.38%
35-44,male,"260,897","247,069","366,554",39.39%,5.50,00:02:57,"10,060","$1,718,103.43",2.74%,29.12%
25-34,female,"209,810","196,366","294,480",41.93%,5.43,00:03:12,"7,114","$1,313,512.44",2.42%,26.93%
18-24,female,"140,928","133,969","178,169",49.86%,4.05,00:02:23,"1,624","$200,667.86",0.91%,16.71%
45-54,male,"106,871","99,747","136,331",43.70%,4.98,00:02:31,"2,882","$432,043.43",2.11%,23.90%
35-44,female,"89,741","84,697","125,851",43.11%,5.49,00:03:08,"3,238","$729,248.65",2.57%,28.59%
55-64,male,"46,207","44,009","55,410",49.42%,4.10,00:02:09,675,"$81,556.50",1.22%,18.34%
45-54,female,"43,206","41,300","55,401",46.94%,5.08,00:02:57,775,"$103,495.22",1.40%,23.59%
65+,male,"35,572","33,976","40,625",56.76%,3.22,00:01:44,228,"$38,038.44",0.56%,11.47%
55-64,female,"25,074","24,171","31,549",53.57%,4.34,00:02:15,265,"$20,473.97",0.84%,17.90%
65+,female,"16,044","15,478","19,191",58.98%,3.15,00:01:37,146,"$23,917.51",0.76%,11.74%
,,"1,768,405","1,671,539","2,342,022",43.63%,5.00,00:02:42,"42,595","$6,939,489.12",1.82%,23.87%

Day Index,Users,Avg. Order Value
9/22/18,"1,523",$99.24
9/23/18,"1,660",$17.83
9/24/18,"2,408",$188.44
9/25/18,"2,508",$35.65
9/26/18,"2,426",$42.12
9/27/18,"2,727",$21.06
9/28/18,"2,317",$76.76
9/29/18,"1,487",$7.09
9/30/18,"1,560",$53.08
10/1/18,"2,308",$93.10
10/2/18,"2,371",$38.19
10/3/18,"2,499",$263.04
10/4/18,"2,454",$54.09
10/5/18,"2,007",$45.16
10/6/18,"1,396",$0.00
10/7/18,"1,487",$137.07
10/8/18,"2,499",$53.21
10/9/18,"3,612",$396.80
10/10/18,"2,964",$69.95
10/11/18,"2,618",$490.02
10/12/18,"2,399",$41.26
10/13/18,"1,678",$298.47
10/14/18,"1,715",$68.27
10/15/18,"2,910",$151.52
10/16/18,"2,992",$204.31
10/17/18,"2,408",$0.00
10/18/18,"2,536",$22.29
10/19/18,"2,417",$0.00
10/20/18,"1,505",$0.00
10/21/18,"1,541",$0.00
10/22/18,"2,572",$24.31
10/23/18,"2,618",$0.00
10/24/18,"2,545",$0.00
10/25/18,"2,490",$0.00
10/26/18,"2,381",$0.00
10/27/18,"1,596",$149.80
10/28/18,"1,669",$0.00
10/29/18,"2,590",$0.00
10/30/18,"2,609",$0.00
10/31/18,"2,189",$0.00
11/1/18,"2,153",$0.00
11/2/18,"2,125",$0.00
11/3/18,"1,359",$0.00
11/4/18,"1,815",$0.00
11/5/18,"2,627",$0.00
11/6/18,"2,536",$0.00
11/7/18,"2,454",$0.00
11/8/18,"2,517",$0.00
11/9/18,"2,271",$0.00
11/10/18,"1,715",$0.00
11/11/18,"1,715",$0.00
11/12/18,"2,672",$0.00
11/13/18,"2,910",$0.00
11/14/18,"2,672",$0.00
11/15/18,"2,791",$0.00
11/16/18,"2,454",$20.00
11/17/18,"1,824",$30.38
11/18/18,"1,897",$0.00
11/19/18,"3,028",$0.00
11/20/18,"2,946",$22.29
11/21/18,"2,855",$0.00
11/22/18,"2,508",$11.15
11/23/18,"2,818",$0.00
11/24/18,"1,906",$0.00
11/25/18,"1,997",$0.00
11/26/18,"3,876",$0.00
11/27/18,"2,900",$0.00
11/28/18,"2,700",$0.00
11/29/18,"2,636",$54.19
11/30/18,"2,280",$0.00
12/1/18,"1,687",$51.63
12/2/18,"1,715",$5.06
12/3/18,"2,983",$0.00
12/4/18,"2,864",$0.00
12/5/18,"2,691",$0.00
12/6/18,"2,627",$0.00
12/7/18,"2,189",$13.16
12/8/18,"1,450",$31.90
12/9/18,"1,468",$0.00
12/10/18,"2,180",$0.00
12/11/18,"1,997",$93.21
12/12/18,"2,289",$0.00
12/13/18,"2,052",$0.00
12/14/18,"1,988",$0.00
12/15/18,"1,259",$18.20
12/16/18,"1,304",$0.00
12/17/18,"1,934",$0.00
12/18/18,"2,052",$0.00
12/19/18,"2,253",$0.00
12/20/18,"1,988",$0.00
12/21/18,"2,061",$51.66
12/22/18,967,$0.00
12/23/18,949,$60.80
12/24/18,921,$0.00
12/25/18,876,$0.00
12/26/18,"1,541",$0.00
12/27/18,"1,450",$0.00
12/28/18,"1,058",$0.00
12/29/18,903,$0.00
12/30/18,921,$0.00
12/31/18,766,$0.00
1/1/19,921,$0.00
1/2/19,"1,660",$0.00
1/3/19,"1,487",$0.00
1/4/19,"1,359",$0.00
1/5/19,903,$59.17
1/6/19,"1,049",$0.00
1/7/19,"1,587",$0.00
1/8/19,"1,806",$0.00
1/9/19,"1,788",$0.00
1/10/19,"1,706",$0.00
1/11/19,"1,596",$0.00
1/12/19,"1,104",$0.00
1/13/19,"1,012",$0.00
1/14/19,"2,080",$0.00
1/15/19,"1,633",$0.00
1/16/19,"1,660",$0.00
1/17/19,"1,551",$0.00
1/18/19,"1,341",$0.00
1/19/19,"1,058",$0.00
1/20/19,"1,104",$0.00
1/21/19,"1,432",$0.00
1/22/19,"1,560",$74.94
1/23/19,"1,660",$0.00
1/24/19,"1,560",$0.00
1/25/19,"1,651",$0.00
1/26/19,"1,076",$44.58
1/27/19,"1,186",$0.00
1/28/19,"1,660",$0.00
1/29/19,"1,687",$0.00
1/30/19,"1,715",$0.00
1/31/19,"1,715",$0.00
2/1/19,"1,350",$28.46
2/2/19,"1,240",$0.00
2/3/19,"1,067",$0.00
2/4/19,"1,997",$0.00
2/5/19,"1,760",$0.00
2/6/19,"2,007",$22.57
2/7/19,"2,171",$70.94
2/8/19,"1,505",$0.00
2/9/19,"1,167",$0.00
2/10/19,"1,295",$0.00
2/11/19,"1,605",$0.00
2/12/19,"1,925",$0.00
2/13/19,"1,578",$0.00
2/14/19,"1,815",$3.04
2/15/19,"1,897",$0.00
2/16/19,"1,377",$27.34
2/17/19,"1,386",$62.60
2/18/19,"1,842",$0.00
2/19/19,"2,298",$0.00
2/20/19,"2,727",$0.00
2/21/19,"2,344",$0.00
2/22/19,"2,052",$0.00
2/23/19,"1,578",$0.00
2/24/19,"1,487",$70.90
2/25/19,"2,253",$0.00
2/26/19,"2,390",$17.83
2/27/19,"2,235",$35.65
2/28/19,"2,043",$0.00
3/1/19,"1,925",$0.00
3/2/19,"1,396",$0.00
3/3/19,"1,651",$0.00
3/4/19,"2,399",$0.00
3/5/19,"2,280",$0.00
3/6/19,"2,317",$0.00
3/7/19,"2,381",$0.00
3/8/19,"2,089",$0.00
3/9/19,"1,505",$0.00
3/10/19,"1,459",$0.00
3/11/19,"2,536",$0.00
3/12/19,"2,353",$0.00
3/13/19,"2,517",$98.10
3/14/19,"2,362",$88.64
3/15/19,"2,107",$80.92
3/16/19,"1,596",$27.74
3/17/19,"1,414",$49.43
3/18/19,"2,371",$0.00
3/19/19,"2,545",$59.84
3/20/19,"2,454",$0.00
3/21/19,"2,408",$47.40
3/22/19,"2,143",$0.00
3/23/19,"1,560",$0.00
3/24/19,"1,624",$0.00
3/25/19,"2,371",$0.00
3/26/19,"2,362",$0.00
3/27/19,"2,408",$0.00
3/28/19,"2,253",$0.00
3/29/19,"1,952",$0.00
3/30/19,"1,578",$147.74
3/31/19,"1,487",$37.88
4/1/19,"2,563",$223.96
4/2/19,"2,244",$0.00
4/3/19,"2,280",$0.00
4/4/19,"2,262",$0.00
4/5/19,"2,043",$0.00
4/6/19,"1,377",$0.00
4/7/19,"1,514",$0.00
4/8/19,"2,444",$24.83
4/9/19,"2,435",$0.00
4/10/19,"2,499",$0.00
4/11/19,"2,362",$0.00
4/12/19,"2,098",$0.00
4/13/19,"1,541",$0.00
4/14/19,"1,614",$0.00
4/15/19,"2,435",$0.00
4/16/19,"2,353",$0.00
4/17/19,"2,189",$0.00
4/18/19,"2,043",$35.45
4/19/19,"1,660",$0.00
4/20/19,"1,323",$0.00
4/21/19,"1,295",$31.19
4/22/19,"2,162",$0.00
4/23/19,"2,618",$0.00
4/24/19,"2,499",$22.67
4/25/19,"2,271",$0.00
4/26/19,"2,098",$0.00
4/27/19,"1,414",$0.00
4/28/19,"1,551",$0.00
4/29/19,"2,308",$22.29
4/30/19,"2,235",$0.00
5/1/19,"2,089",$0.00
5/2/19,"2,444",$0.00
5/3/19,"2,371",$0.00
5/4/19,"1,560",$0.00
5/5/19,"1,377",$0.00
5/6/19,"2,417",$0.00
5/7/19,"3,119",$0.00
5/8/19,"2,910",$0.00
5/9/19,"2,764",$0.00
5/10/19,"2,335",$0.00
5/11/19,"1,496",$44.97
5/12/19,"1,505",$0.00
5/13/19,"2,362",$0.00
5/14/19,"2,317",$0.00
5/15/19,"2,399",$0.00
5/16/19,"2,344",$77.40
5/17/19,"2,034",$0.00
5/18/19,"1,377",$0.00
5/19/19,"1,386",$0.00
5/20/19,"2,399",$22.29
5/21/19,"2,454",$48.63
5/22/19,"2,390",$0.00
5/23/19,"2,472",$0.00
5/24/19,"2,107",$0.00
5/25/19,"1,350",$0.00
5/26/19,"1,432",$41.54
5/27/19,"1,915",$0.00
5/28/19,"2,444",$0.00
5/29/19,"2,317",$25.33
5/30/19,"2,216",$63.83
5/31/19,"2,016",$0.00
6/1/19,"1,368",$0.00
6/2/19,"1,432",$13.16
6/3/19,"2,326",$0.00
6/4/19,"2,444",$0.00
6/5/19,"2,399",$0.00
6/6/19,"2,435",$0.00
6/7/19,"2,043",$120.60
6/8/19,"1,432",$0.00
6/9/19,"1,505",$98.23
6/10/19,"2,298",$0.00
6/11/19,"2,426",$89.34
6/12/19,"2,563",$0.00
6/13/19,"2,353",$36.88
6/14/19,"2,171",$0.00
6/15/19,"1,441",$0.00
6/16/19,"1,441",$0.00
6/17/19,"2,399",$0.00
6/18/19,"2,426",$0.00
6/19/19,"2,572",$0.00
6/20/19,"2,226",$15.60
6/21/19,"2,089",$0.00
6/22/19,"1,468",$0.00
6/23/19,"1,441",$0.00
6/24/19,"2,289",$0.00
6/25/19,"2,371",$0.00
6/26/19,"2,782",$0.00
6/27/19,"2,490",$0.00
6/28/19,"2,107",$0.00
6/29/19,"1,286",$0.00
6/30/19,"1,277",$0.00
7/1/19,"2,344",$0.00
7/2/19,"2,143",$0.00
7/3/19,"2,189",$0.00
7/4/19,"1,551",$0.00
7/5/19,"1,569",$0.00
7/6/19,"1,368",$28.26
7/7/19,"1,341",$0.00
7/8/19,"2,435",$0.00
7/9/19,"2,599",$24.77
7/10/19,"2,490",$72.94
7/11/19,"2,171",$17.37
7/12/19,"1,879",$0.00
7/13/19,"1,368",$0.00
7/14/19,"1,286",$0.00
7/15/19,"2,390",$0.00
7/16/19,"2,308",$22.29
7/17/19,"2,235",$0.00
7/18/19,"2,189",$0.00
7/19/19,"2,061",$0.00
7/20/19,"1,250",$0.00
7/21/19,"1,368",$0.00
7/22/19,"2,125",$0.00
7/23/19,"2,098",$0.00
7/24/19,"2,171",$0.00
7/25/19,"1,997",$0.00
7/26/19,"1,915",$0.00
7/27/19,"1,304",$0.00
7/28/19,"1,295",$0.00
7/29/19,"2,162",$0.00
7/30/19,"2,235",$0.00
7/31/19,"2,061",$114.87
8/1/19,"1,979",$117.07
8/2/19,"1,852",$40.53
8/3/19,"1,122",$3.03
8/4/19,"1,450",$0.00
8/5/19,"2,216",$0.00
8/6/19,"2,973",$24.52
8/7/19,"2,983",$0.00
8/8/19,"2,143",$0.00
8/9/19,"2,143",$0.00
8/10/19,"1,532",$0.00
8/11/19,"1,350",$22.30
8/12/19,"2,061",$0.00
8/13/19,"2,162",$22.29
8/14/19,"1,906",$0.00
8/15/19,"1,925",$0.00
8/16/19,"1,815",$0.00
8/17/19,"1,259",$0.00
8/18/19,"1,414",$0.00
8/19/19,"2,590",$0.00
8/20/19,"3,083",$29.39
8/21/19,"2,189",$24.31
8/22/19,"2,289",$15.60
8/23/19,"2,089",$0.00
8/24/19,"1,532",$0.00
8/25/19,"1,405",$28.07
8/26/19,"2,134",$0.00
8/27/19,"2,426",$0.00
8/28/19,"2,080",$67.12
8/29/19,"2,125",$0.00
8/30/19,"1,852",$18.24
8/31/19,"1,332",$7.09
9/1/19,"1,313",$0.00
9/2/19,"1,733",$0.00
9/3/19,"2,271",$26.35
9/4/19,"2,262",$15.60
9/5/19,"2,134",$0.00
9/6/19,"2,125",$150.07
9/7/19,"1,323",$0.00
9/8/19,"1,514",$0.00
9/9/19,"2,253",$0.00
9/10/19,"2,536",$0.00
9/11/19,"2,317",$11.65
9/12/19,"2,381",$0.00
9/13/19,"1,997",$0.00
9/14/19,"1,459",$38.61
9/15/19,"1,587",$0.00
9/16/19,"2,818",$0.00
9/17/19,"3,320",$0.00
9/18/19,"2,344",$14.19
9/19/19,"2,444",$32.38
9/20/19,"2,426",$20.57
9/21/19,"1,578",$0.00
9/22/19,"1,642",$11.15
9/23/19,"2,499",$0.00
9/24/19,"2,663",$0.00
9/25/19,"2,682",$0.00
9/26/19,"2,572",$22.30
9/27/19,"2,645",$126.68
9/28/19,"1,341",$41.04
9/29/19,"1,450",$0.00
9/30/19,"2,107",$0.00
10/1/19,"2,344",$30.40
10/2/19,"2,344",$0.00
10/3/19,"2,654",$82.09
10/4/19,"1,970",$0.00
10/5/19,"1,231",$0.00
10/6/19,"1,295",$3.55
10/7/19,"2,463",$0.00
10/8/19,"2,207",$0.00
10/9/19,"2,326",$0.00
10/10/19,"2,262",$0.00
10/11/19,"1,769",$25.34
10/12/19,"1,158",$0.00
10/13/19,"1,222",$0.00
10/14/19,"2,070",$0.00
10/15/19,"2,973",$41.52
10/16/19,"2,682",$0.00
10/17/19,"2,481",$0.00
10/18/19,"2,162",$0.00
10/19/19,"1,432",$26.35
10/20/19,"1,396",$0.00
10/21/19,"2,590",$13.17
10/22/19,"2,590",$11.15
10/23/19,"2,609",$0.00
10/24/19,"2,371",$10.89
10/25/19,"1,979",$49.66
10/26/19,"1,341",$0.00
10/27/19,"1,295",$0.00
10/28/19,"2,216",$0.00
10/29/19,"2,390",$0.00
10/30/19,"2,335",$22.30
10/31/19,"2,226",$0.00
11/1/19,"2,134",$0.00
11/2/19,"1,240",$30.40
11/3/19,"1,441",$0.00
11/4/19,"2,298",$18.24
11/5/19,"2,527",$0.00
11/6/19,"2,682",$0.00
11/7/19,"2,481",$0.00
11/8/19,"2,025",$0.00
11/9/19,"1,487",$0.00
11/10/19,"1,450",$18.24
11/11/19,"2,472",$0.00
11/12/19,"2,554",$0.00
11/13/19,"3,439",$30.40
11/14/19,"3,074",$24.66
11/15/19,"2,207",$60.81
11/16/19,"1,651",$0.00
11/17/19,"1,669",$0.00
11/18/19,"2,983",$0.00
11/19/19,"2,791",$0.00
11/20/19,"2,846",$0.00
11/21/19,"2,773",$0.00
11/22/19,"2,490",$0.00
11/23/19,"2,098",$0.00
11/24/19,"2,189",$13.17
11/25/19,"3,010",$0.00
11/26/19,"2,964",$0.00
11/27/19,"2,454",$0.00
11/28/19,"2,527",$31.01
11/29/19,"2,782",$0.00
11/30/19,"1,915",$0.00
12/1/19,"1,952",$105.40
12/2/19,"4,177",$20.02
12/3/19,"3,192",$13.17
12/4/19,"2,791",$0.00
12/5/19,"2,454",$10.13
12/6/19,"2,344",$0.00
12/7/19,"1,541",$0.00
12/8/19,"1,724",$0.00
12/9/19,"2,663",$0.00
12/10/19,"3,101",$0.00
12/11/19,"2,891",$0.00
12/12/19,"2,891",$0.00
12/13/19,"2,654",$0.00
12/14/19,"1,551",$40.54
12/15/19,"1,751",$0.00
12/16/19,"3,220",$26.73
12/17/19,"2,745",$0.00
12/18/19,"2,527",$0.00
12/19/19,"2,408",$60.81
12/20/19,"1,988",$193.57
12/21/19,"1,122",$60.81
12/22/19,"1,231",$0.00
12/23/19,"1,596",$0.00
12/24/19,994,$52.70
12/25/19,"1,067",$0.00
12/26/19,"1,569",$0.00
12/27/19,"1,396",$0.00
12/28/19,939,$0.00
12/29/19,"1,113",$0.00
12/30/19,"1,560",$0.00
12/31/19,866,$0.00
1/1/20,"1,204",$0.00
1/2/20,"1,760",$0.00
1/3/20,"1,523",$0.00
1/4/20,"1,195",$0.00
1/5/20,"1,140",$0.00
1/6/20,"2,052",$0.00
1/7/20,"2,162",$0.00
1/8/20,"2,326",$0.00
1/9/20,"2,153",$0.00
1/10/20,"1,806",$0.00
1/11/20,"1,268",$23.31
1/12/20,"1,359",$6.69
1/13/20,"2,381",$20.27
1/14/20,"2,143",$21.89
1/15/20,"2,244",$0.00
1/16/20,"2,317",$0.00
1/17/20,"1,915",$0.00
1/18/20,"1,313",$0.00
1/19/20,"1,350",$0.00
1/20/20,"1,751",$0.00
1/21/20,"2,171",$0.00
1/22/20,"2,226",$0.00
1/23/20,"2,134",$0.00
1/24/20,"1,797",$0.00
1/25/20,"1,231",$0.00
1/26/20,"1,195",$0.00
1/27/20,"2,271",$0.00
1/28/20,"2,207",$0.00
1/29/20,"2,289",$0.00
1/30/20,"2,107",$0.00
1/31/20,"1,751",$30.40
2/1/20,"1,259",$0.00
2/2/20,"1,405",$0.00
2/3/20,"2,280",$8.11
2/4/20,"2,116",$20.27
2/5/20,"2,289",$0.00
2/6/20,"2,244",$0.00
2/7/20,"1,842",$0.00
2/8/20,"1,487",$0.00
2/9/20,"1,441",$75.40
2/10/20,"2,052",$62.58
2/11/20,"2,417",$0.00
2/12/20,"2,280",$0.00
2/13/20,"2,107",$0.00
2/14/20,"1,733",$0.00
2/15/20,"1,396",$53.71
2/16/20,"1,323",$0.00
2/17/20,"1,888",$0.00
2/18/20,"2,353",$0.00
2/19/20,"2,417",$0.00
2/20/20,"2,463",$0.00
2/21/20,"1,925",$0.00
2/22/20,"1,450",$0.00
2/23/20,"1,332",$0.00
2/24/20,"1,979",$0.00
2/25/20,"2,089",$0.00
2/26/20,"2,134",$0.00
2/27/20,"2,116",$27.36
2/28/20,"1,815",$0.00
2/29/20,"1,368",$0.00
,"4,052,046",$156.08
